fecha_solicitud,alcaldia,colonia,tipo_poblacion,grado_estudios,ocupacion,numero_de_dependientes,tipo_dependientes,es_jubilado,tiene_ingreso_extra,tiene_discapacidad,tiempo_buscando_empleo,temporal_fecha_solicitud,..anio_fecha_solicitud
2020-01-21,Tlalpan,San Lorenzo Huipulco,Población General,Licenciatura,"Ingenieros químicos, mecánicos, industriales, mineros y metalúrgicos",2,Otros,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-21,Miguel Hidalgo,Anáhuac I Sección,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-21,Cuauhtémoc,Guerrero,Población General,Bachillerato,"Cajeros, cobradores y pagadores",1,Padres,No,No,Ninguna,Más de 1 año,2020-01,2020
2020-01-21,Iztapalapa,Ampliación El Santuario,Población General,Licenciatura,Otros especialistas en salud,0,Otros,No,No,Ninguna,6 meses a 1 año,2020-01,2020
2020-01-22,Tláhuac,Teozoma,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-22,Xochimilco,Santa Cruz Acalpixca,Población General,Licenciatura,"Investigadores y especialistas en ciencias biológicas, químicas y del medio ambiente",1,Otros,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-22,Miguel Hidalgo,Irrigación,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-22,Azcapotzalco,San Andrés,Población General,Licenciatura,Ingenieros eléctricos y en electrónica,3,Cónyuge Y Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-22,Coyoacán,Cafetales,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",1,Padres,No,No,Ninguna,Más de 1 año,2020-01,2020
2020-01-22,Gustavo A. Madero,La Joya,Población General,Bachillerato,Ayudantes de conductores de transporte,1,Padres,No,No,Ninguna,6 meses a 1 año,2020-01,2020
2020-01-22,Azcapotzalco,Reynosa Tamaulipas,Población General,Bachillerato,Otros especialistas en salud,1,Padres,No,No,Ninguna,6 meses a 1 año,2020-01,2020
2020-01-23,Venustiano Carranza,Jamaica,Población General,Secundaria,Conductores de transporte terrestre con motor,1,Otros,No,No,Ninguna,Más de 1 año,2020-01,2020
2020-01-23,Cuauhtémoc,Santa María la Ribera,Población General,Bachillerato,Empleados de ventas y vendedores por teléfono,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-23,Álvaro Obregón,Palmas,Población General,Licenciatura,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",1,Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-23,Iztacalco,Agrícola Pantitlán,Población General,Licenciatura,Trabajadores en la preparación y servicio de alimentos y bebidas en establecimientos,2,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-23,Azcapotzalco,Villas de Azcapotzalco,Población General,Licenciatura,Albañiles y otros trabajadores en la edificación de construcciones,1,Padres,No,No,Ninguna,Más de 1 año,2020-01,2020
2020-01-23,Cuauhtémoc,Guerrero,Población General,Bachillerato,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Otros,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-23,Iztacalco,Zapotla,Población General,Bachillerato,Recepcionistas trabajadores que brindan información y telefonistas,2,Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-24,Gustavo A. Madero,Benito Juárez,Población General,Técnica/comercial,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-25,Gustavo A. Madero,Nueva Tenochtitlan,Población General,Bachillerato,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",2,Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-25,Coyoacán,El Reloj,Población General,Bachillerato,Empleados de ventas y vendedores por teléfono,1,Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-25,Cuauhtémoc,San Rafael,Población General,Secundaria,"Deportistas, entrenadores y árbitros",1,Padres,No,No,Ninguna,6 meses a 1 año,2020-01,2020
2020-01-27,Álvaro Obregón,Jalalpa El Grande,Población General,Licenciatura,Otro,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-27,Cuauhtémoc,Asturias,Población General,Posgrado,Administradores y mercadólogos,1,Padres,No,No,Ninguna,6 meses a 1 año,2020-01,2020
2020-01-27,Tlalpan,Isidro Fabela,Población General,Licenciatura,Investigadores y especialistas en ciencias sociales,1,Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-27,Tlalpan,San Andrés Totoltepec,Población General,Técnica/comercial,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-28,Iztapalapa,Lomas de la Estancia,Población General,Secundaria,Otro,2,Otros,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-28,Iztapalapa,Lomas Estrella,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-28,Iztapalapa,Lomas El Manto,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,6 meses a 1 año,2020-01,2020
2020-01-28,Azcapotzalco,Los Reyes,Pob. Vul. Despedidas Por Embarazo,Licenciatura,Investigadores y especialistas en ciencias sociales,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-28,Benito Juárez,Del Valle Centro,Población General,Licenciatura,"Coordinadores y jefes de área en informática, telecomunicaciones, transporte y en investigación y desarrollo tecnológico",1,Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-28,Azcapotzalco,Tezozomoc,Población General,Primaria,Otro,2,Otros,No,No,Otra,0 a 3 meses,2020-01,2020
2020-01-28,Iztacalco,Agrícola Oriental,Población General,Licenciatura,"Autores, periodistas y traductores",1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-28,Tlalpan,San Andrés Totoltepec,Población General,Bachillerato,Trabajadores en el cuidado de personas,3,Otros,Sí,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-28,Venustiano Carranza,Arenal 1a Sección,Población General,Técnica/comercial,Otros especialistas en salud,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-28,Álvaro Obregón,Acueducto,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,Más de 1 año,2020-01,2020
2020-01-29,Cuajimalpa de Morelos,Zentlapatl,Población General,Licenciatura,Ingenieros eléctricos y en electrónica,4,Cónyuge Y Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-29,Cuauhtémoc,Nonoalco Tlatelolco,Población General,Licenciatura,"Auxiliares y técnicos en educación, instructores y capacitadores",2,Padres,No,Sí,Ninguna,Más de 1 año,2020-01,2020
2020-01-29,Iztapalapa,Albarrada,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-29,Coyoacán,Ajusco,Población General,Bachillerato,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-29,Tlalpan,San Miguel Xicalco,Población General,Secundaria,Otro,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-29,Gustavo A. Madero,Vallejo,Población General,Bachillerato,Otro,1,Padres,Sí,Sí,Ninguna,0 a 3 meses,2020-01,2020
2020-01-29,Iztacalco,Agrícola Oriental,Población General,Licenciatura,Investigadores y especialistas en sistemas computacionales,2,Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-29,Cuauhtémoc,Centro (Área 3),Población General,Licenciatura,"Investigadores y especialistas en ciencias biológicas, químicas y del medio ambiente",1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-29,Tláhuac,San Bartolomé,Población General,Licenciatura,"Supervisores en la preparación y servicio de alimentos y bebidas, así como en servicios de esparcimiento y de hotelería",1,Padres,No,Sí,Ninguna,Más de 1 año,2020-01,2020
2020-01-29,Iztapalapa,Santa Martha Acatitla,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-30,Álvaro Obregón,Cuevitas,Población General,Maestría,Administradores y mercadólogos,1,Otros,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-30,Venustiano Carranza,Jardín Balbuena,Población General,Técnica/comercial,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,6 meses a 1 año,2020-01,2020
2020-01-30,La Magdalena Contreras,Pueblo Nuevo Alto,Población General,Bachillerato,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-30,Azcapotzalco,Tezozomoc,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-30,Coyoacán,Pedregal de Santa Úrsula,Población General,Técnica/comercial,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-01-30,Coyoacán,Culhuacán CTM Sección VI,Población General,Secundaria,Comerciantes en establecimientos,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-30,Iztapalapa,El Mirador,Población General,Secundaria,Ocupaciones no especificadas,3,Cónyuge,No,No,Ninguna,Más de 1 año,2020-01,2020
2020-01-30,Iztapalapa,Santa Cruz Meyehualco,Población General,Licenciatura,Coordinadores y jefes de área en servicios financieros y administrativos,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-30,Iztacalco,Agrícola Oriental,Población General,Bachillerato,"Recepcionistas, trabajadores que brindan información y telefonistas",1,Padres,No,No,Ninguna,Más de 1 año,2020-01,2020
2020-01-30,Álvaro Obregón,Piloto Adolfo López Mateos,Población General,Bachillerato,"Auxiliares y técnicos en ciencias físicas, matemáticas, biológicas, químicas, del medio ambiente y agronómicas",2,Padres,No,No,Ninguna,6 meses a 1 año,2020-01,2020
2020-01-30,La Magdalena Contreras,El Rosal,Población General,Licenciatura,"Coordinadores y jefes de área en servicios de salud, enseñanza, sociales y jueces calificadores",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-31,Cuauhtémoc,Roma Norte,Pob. Vul. Huéspedes,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-31,Cuajimalpa de Morelos,San Mateo Tlaltenango,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-31,Gustavo A. Madero,San Felipe de Jesús,Población General,Secundaria,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-31,Álvaro Obregón,Francisco Villa,Población General,Licenciatura,Coordinadores y jefes de área en servicios financieros y administrativos,1,Otros,No,No,Ninguna,0 a 3 meses,2020-01,2020
2020-01-31,Iztacalco,Agrícola Pantitlán,Población General,Licenciatura,Ingenieros en comunicaciones y telecomunicaciones,2,Padres,No,No,Ninguna,3 a 6 meses,2020-01,2020
2020-02-01,Venustiano Carranza,Jardín Balbuena,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-01,Tláhuac,La Estación,Población General,Bachillerato,Otro,1,Cónyuge,Sí,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-02,Venustiano Carranza,Jardín Balbuena,Población General,Licenciatura,Otro,2,Otros,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-03,Benito Juárez,Narvarte Oriente,Población General,Posgrado,"Contadores, auditores, especialistas en finanzas y en economía",1,Cónyuge,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-04,Iztapalapa,Aculco,Población General,Licenciatura,Encuestadores y codificadores,2,Otros,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-04,Iztapalapa,Aculco,Población General,Secundaria,Trabajadores de apoyo en la industria,3,Otros,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-04,Xochimilco,San Mateo Xalpa,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-04,Coyoacán,Ciudad Jardín,Población General,Bachillerato,Otro,1,Cónyuge,No,No,Otra,0 a 3 meses,2020-02,2020
2020-02-04,Iztapalapa,Juan Escutia,Población General,Bachillerato,Administradores y mercadólogos,4,Padres,No,No,Otra,0 a 3 meses,2020-02,2020
2020-02-04,Venustiano Carranza,Arenal Puerto Aéreo,Población General,Técnica/comercial,Comerciantes en establecimientos,1,Cónyuge,No,Sí,Ninguna,Más de 1 año,2020-02,2020
2020-02-04,Iztacalco,Viaducto Piedad,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",2,Cónyuge,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-04,Tlalpan,Mesa de los Hornos,Población General,Bachillerato,"Agentes, representantes de ventas y vendedores por catálogo",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-04,Gustavo A. Madero,Santa Isabel Tola,Población General,Bachillerato,"Supervisores de trabajadores en la elaboración y procesamiento de alimentos, bebidas y productos de tabaco",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-04,Miguel Hidalgo,Nextitla,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-04,Venustiano Carranza,Pensador Mexicano,Población General,Técnica/comercial,"Técnicos eléctricos, en electrónica y de equipos en telecomunicaciones y electromecánicos",3,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-04,Cuajimalpa de Morelos,La Pila,Población General,Licenciatura,Directores y gerentes en servicios financieros y administrativos,2,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-04,Cuauhtémoc,Atlampa,Población General,Licenciatura,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-04,Tlalpan,Santa Úrsula Xitla,Población General,Técnica/comercial,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-04,Iztapalapa,San Lorenzo Xicotencatl,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-04,Venustiano Carranza,Moctezuma 2a Sección,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-05,Cuauhtémoc,Santa María la Ribera,Población General,Secundaria,"Otras secretarias, capturistas, cajeros y trabajadores que brindan información, no clasificados anteriormente",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-05,Tláhuac,La Nopalera,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-05,Miguel Hidalgo,Escandón II Sección,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-05,Benito Juárez,Del Valle Centro,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-05,Coyoacán,Adolfo Ruiz Cortínes,Población General,Licenciatura,Otros especialistas en salud,2,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-05,Iztacalco,Gabriel Ramos Millán Sección Tlacotal,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-05,Gustavo A. Madero,Santa Isabel Tola,Población General,Bachillerato,"Otros comerciantes, empleados en ventas y agentes de ventas en establecimientos, no clasificados anteriormente",3,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-05,Álvaro Obregón,Villa Progresista,Población General,Secundaria,Ayudantes en la preparación de alimentos,2,Cónyuge Y Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-05,Tlalpan,Miguel Hidalgo 2A Sección,Población General,Bachillerato,Encargados y supervisores de ventas de productos y de servicios financieros y de alquiler,1,Otros,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-05,Iztapalapa,Francisco Villa,Población General,Licenciatura,"Autores, periodistas y traductores",1,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-06,Gustavo A. Madero,Nueva Tenochtitlan,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-06,Cuauhtémoc,Guerrero,Población General,Licenciatura,Trabajadores en otros servicios personales,2,Padres,No,No,Otra,0 a 3 meses,2020-02,2020
2020-02-06,Cuajimalpa de Morelos,Cooperativa Palo Alto,Población General,Técnica/comercial,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-06,Tláhuac,La Guadalupe,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-06,Cuauhtémoc,Morelos,Pob. Vul. Huéspedes,Bachillerato,Empleados de ventas y vendedores por teléfono,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-06,Álvaro Obregón,Santa Fe,Población General,Licenciatura,Trabajadores en la preparación y servicio de alimentos y bebidas en establecimientos,1,Padres,No,No,Otra,3 a 6 meses,2020-02,2020
2020-02-06,Tlalpan,Verano,Población General,Licenciatura,Artistas interpretativos,2,Cónyuge Y Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-06,Xochimilco,Ampliación Tepepan,Población General,Licenciatura,"Agentes, representantes de ventas y vendedores por catálogo",2,Padres,Sí,Sí,Ninguna,0 a 3 meses,2020-02,2020
2020-02-07,Iztapalapa,Santa María Aztahuacán,Población General,Secundaria,Cargadores,2,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-07,Iztapalapa,Santiago Acahualtepec,Población General,Bachillerato,Trabajadores en servicios de protección y vigilancia,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-07,Iztacalco,Agrícola Pantitlán,Población General,Bachillerato,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-07,Gustavo A. Madero,C.T.M. El Risco,Población General,Secundaria,Ocupaciones no especificadas,1,Cónyuge,No,Sí,Ninguna,3 a 6 meses,2020-02,2020
2020-02-07,Azcapotzalco,Providencia,Población General,Secundaria,Ayudantes de conductores de transporte,3,Cónyuge Y Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-07,Gustavo A. Madero,Campestre Aragón,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-08,Cuauhtémoc,Centro (Área 2),Población General,Bachillerato,Ayudantes de conductores de transporte,1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-08,Tlalpan,Paraje 38,Población General,Bachillerato,"Otros directores, funcionarios, gerentes, coordinadores y jefes de área, no clasificados anteriormente",1,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-08,Gustavo A. Madero,La Purísima Ticomán,Población General,Bachillerato,Otro,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-08,Iztapalapa,Santa Martha Acatitla,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-08,Álvaro Obregón,Ampliación La Mexicana,Población General,Secundaria,Otro,1,Cónyuge,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-08,Álvaro Obregón,La Cascada,Población General,Bachillerato,"Recepcionistas, trabajadores que brindan información y telefonistas",2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-08,Iztapalapa,San Miguel Teotongo Sección Guadalupe,Población General,Secundaria,"Otros comerciantes, empleados en ventas y agentes de ventas en establecimientos, no clasificados anteriormente",3,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-09,Tlalpan,Lomas de Padierna,Población General,Técnica/comercial,Empleados de ventas y vendedores por teléfono,1,Padres,Sí,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-09,Iztapalapa,Paraje San Juan,Población General,Licenciatura,Otro,2,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-09,Gustavo A. Madero,Campestre Aragón,Población General,Licenciatura,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-09,Iztapalapa,El Vergel,Población General,Secundaria,Otro,1,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-10,Gustavo A. Madero,Nueva Tenochtitlan,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-10,Tlalpan,San Pedro Mártir,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-10,Tlalpan,Santa Úrsula Xitla,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-10,Tláhuac,La Estación,Población General,Bachillerato,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,2,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-10,Álvaro Obregón,Piloto Adolfo López Mateos,Población General,Bachillerato,Empleados de ventas y vendedores por teléfono,1,Cónyuge,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-10,Gustavo A. Madero,Nueva Atzacoalco,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-10,Cuauhtémoc,San Rafael,Población General,Bachillerato,Vendedores ambulantes (excluyendo los de venta de alimentos),8 o más,Padres,Sí,Sí,Ninguna,3 a 6 meses,2020-02,2020
2020-02-10,Azcapotzalco,San Miguel Amantla,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-10,Gustavo A. Madero,C.T.M. El Risco,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-10,Tláhuac,Jaime Torres Bodet,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Gustavo A. Madero,15 de Agosto,Población General,Licenciatura,Administradores y mercadólogos,0,Otros,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-11,Cuauhtémoc,Guerrero,Población General,Técnica/comercial,Trabajadores en la preparación y servicio de alimentos y bebidas en establecimientos,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Benito Juárez,Narvarte Poniente,Población General,Secundaria,Conductores de transporte terrestre con motor,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Iztapalapa,San Lucas,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-11,Coyoacán,Pedregal de Santo Domingo,Pob. Vul. Indígenas,Secundaria,Otro,2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-11,Benito Juárez,Álamos,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-11,Gustavo A. Madero,Nueva Tenochtitlan,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,6,Otros,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Tláhuac,San Miguel,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",1,Cónyuge,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-11,Gustavo A. Madero,Aragón la Villa,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Iztapalapa,Apatlaco,Población General,Bachillerato,"Secretarias, taquígrafos, mecanógrafos, capturistas de datos y operadores de máquinas de ofi cina",2,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Gustavo A. Madero,7 de Noviembre,Población General,Licenciatura,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",0,Cónyuge,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-11,Gustavo A. Madero,Ex Ejido San Juan de Aragón Sector 33,Población General,Maestría,"Ingenieros civiles, topógrafos y arquitectos",2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-11,Azcapotzalco,San Antonio,Población General,Licenciatura,Investigadores y especialistas en sistemas computacionales,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Tlalpan,Pueblo Quieto,Población General,Secundaria,"Supervisores de trabajadores en la extracción, albañiles y en acabados de la construcción",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Azcapotzalco,Euzkadi,Población General,Bachillerato,Administradores y mercadólogos,1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Gustavo A. Madero,Compositores Mexicanos,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",1,Cónyuge,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-11,Cuauhtémoc,Maza,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Xochimilco,Santa María Nativitas,Población General,Bachillerato,Enfermeras y técnicos en medicina,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Azcapotzalco,San Álvaro,Población General,Bachillerato,"Trabajadores de limpieza, recamaristas, mozos de limpieza y limpiadores de calzado",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-11,Xochimilco,Santa Cruz Acalpixca,Población General,Bachillerato,Coordinadores y jefes de área de ventas restaurantes y hoteles,3,Otros,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-12,Cuauhtémoc,Santa María la Ribera,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",2,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-12,Venustiano Carranza,Jardín Balbuena,Población General,Bachillerato,Otro,1,Cónyuge,No,No,Ninguna,Más de 1 año,2020-02,2020
2020-02-12,Benito Juárez,Portales Sur,Población General,Licenciatura,Otro,2,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-12,Iztacalco,Juventino Rosas,Población General,Secundaria,Trabajadores de apoyo en la industria,2,Padres,No,No,Ninguna,6 meses a 1 año,2020-02,2020
2020-02-12,Azcapotzalco,El Rosario,Población General,Bachillerato,Otro,1,Padres,No,No,Ninguna,3 a 6 meses,2020-02,2020
2020-02-12,Iztapalapa,San Miguel,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2020-02,2020
2020-02-12,Iztapalapa,Los Reyes Culhuacán,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,Más de 1 año,2020-02,2020
